order_id,order_date,item_code,quantity,customer_code,staff_id
ODR004260,06/10/2024,PRD0033,1,13656,292
ODR004260,06/10/2024,PRD0011,1,13656,292
ODR004260,06/10/2024,PRD0099,1,13656,292
ODR004260,06/10/2024,PRD0127,1,13656,292
ODR004260,06/10/2024,PRD0020,1,13656,292
ODR004261,06/10/2024,PRD0105,1,11787,234
ODR004261,06/10/2024,PRD0043,1,11787,234
ODR004261,06/10/2024,PRD0055,1,11787,234
ODR004261,06/10/2024,PRD0095,1,11787,234
ODR004261,06/10/2024,PRD0059,1,11787,234
ODR004261,06/10/2024,PRD0044,1,11787,234
ODR004261,06/10/2024,PRD0001,1,11787,234
ODR004261,06/10/2024,PRD0163,1,11787,234
ODR004261,06/10/2024,PRD0164,1,11787,234
ODR004261,06/10/2024,PRD0167,1,11787,234
ODR004261,06/10/2024,PRD0166,2,11787,234
ODR004261,06/10/2024,PRD0088,1,11787,234
ODR004261,06/10/2024,PRD0077,1,11787,234
ODR004262,05/10/2024,PRD0163,1,11355,296
ODR004262,05/10/2024,PRD0040,1,11355,296
ODR004262,05/10/2024,PRD0164,1,11355,296
ODR004262,05/10/2024,PRD0077,1,11355,296
ODR004262,05/10/2024,PRD0167,1,11355,296
ODR004262,05/10/2024,PRD0166,2,11355,296
ODR004261,06/10/2024,PRD0048,1,11787,234
ODR004263,06/10/2024,PRD0151,1,13657,292
ODR004263,06/10/2024,PRD0168,1,13657,292
ODR004263,06/10/2024,PRD0053,1,13657,292
ODR004263,06/10/2024,PRD0042,1,13657,292
ODR004264,06/10/2024,PRD0036,2,11149,302
ODR004264,06/10/2024,PRD0052,2,11149,302
ODR004264,06/10/2024,PRD0168,3,11149,302
ODR004264,06/10/2024,PRD0044,1,11149,302
ODR004264,06/10/2024,PRD0035,1,11149,302
ODR004265,06/10/2024,PRD0087,1,11412,296
ODR004265,06/10/2024,PRD0044,1,11412,296
ODR004266,06/10/2024,PRD0001,2,12401,298
ODR004267,06/10/2024,PRD0005,1,13256,280
ODR004267,06/10/2024,PRD0082,1,13256,280
ODR001957,06/10/2024,PRD0163,1,11896,122
ODR001957,06/10/2024,PRD0077,1,11896,122
ODR001957,06/10/2024,PRD0088,1,11896,122
ODR001957,06/10/2024,PRD0167,1,11896,122
ODR001957,06/10/2024,PRD0166,2,11896,122
ODR004268,14/12/2024,PRD0033,1,12400,35
ODR004268,14/12/2024,PRD0185,1,12400,35
ODR004268,14/12/2024,PRD0179,1,12400,35
ODR004268,14/12/2024,PRD0133,1,12400,35
ODR004268,14/12/2024,PRD0133,1,12400,35
ODR004268,14/12/2024,PRD0021,1,12400,35
ODR004268,14/12/2024,PRD0021,1,12400,35
ODR004268,14/12/2024,PRD0180,1,12400,35
ODR004269,14/12/2024,PRD0001,1,13658,228
ODR002548,15/12/2024,PRD0180,1,12743,174
ODR002548,15/12/2024,PRD0189,1,12743,174
ODR002548,15/12/2024,PRD0166,1,12743,174
ODR002548,15/12/2024,PRD0067,3,12743,174
ODR004270,15/12/2024,PRD0021,2,12628,174
ODR002558,15/12/2024,PRD0021,1,12746,174
ODR004271,15/12/2024,PRD0037,1,11861,122
ODR004271,15/12/2024,PRD0050,1,11861,122
ODR004271,15/12/2024,PRD0051,1,11861,122
ODR004271,15/12/2024,PRD0006,1,11861,122
ODR004272,15/12/2024,PRD0037,1,11861,122
ODR004272,15/12/2024,PRD0050,1,11861,122
ODR004272,15/12/2024,PRD0051,1,11861,122
ODR004272,15/12/2024,PRD0006,1,11861,122
ODR002555,15/12/2024,PRD0006,1,11861,122
ODR002555,15/12/2024,PRD0051,1,11861,122
ODR002555,15/12/2024,PRD0038,1,11861,122
ODR004273,16/08/2024,PRD0001,1,13659,298
ODR004274,16/08/2024,PRD0021,1,13660,298
ODR004274,16/08/2024,PRD0011,1,13660,298
ODR004275,17/08/2024,PRD0133,1,13661,280
ODR004275,17/08/2024,PRD0011,1,13661,280
ODR004275,17/08/2024,PRD0115,3,13661,280
ODR004275,17/08/2024,PRD0091,3,13661,280
ODR004275,17/08/2024,PRD0016,3,13661,280
ODR004276,17/08/2024,PRD0013,1,11503,296
ODR004276,17/08/2024,PRD0143,1,11503,296
ODR004277,17/08/2024,PRD0034,1,11751,234
ODR004277,17/08/2024,PRD0087,1,11751,234
ODR004278,17/08/2024,PRD0001,1,13662,228
ODR001540,18/08/2024,PRD0022,1,12145,234
ODR001540,18/08/2024,PRD0114,3,12145,234
ODR004279,18/08/2024,PRD0045,1,12145,234
ODR004279,18/08/2024,PRD0011,1,12145,234
ODR004279,18/08/2024,PRD0016,3,12145,234
ODR004279,18/08/2024,PRD0115,3,12145,234
ODR004279,18/08/2024,PRD0099,1,12145,234
ODR001545,18/08/2024,PRD0021,1,12160,234
ODR004280,18/08/2024,PRD0033,1,12162,298
ODR004280,18/08/2024,PRD0011,1,12162,298
ODR004280,18/08/2024,PRD0143,1,12162,298
ODR001546,18/08/2024,PRD0045,2,11043,280
ODR001546,18/08/2024,PRD0034,2,11043,280
ODR004281,16/08/2024,PRD0037,1,11663,296
ODR004282,17/08/2024,PRD0001,2,11188,228
ODR004282,17/08/2024,PRD0035,1,11188,228
ODR004282,17/08/2024,PRD0003,2,11188,228
ODR004282,17/08/2024,PRD0100,2,11188,228
ODR004282,17/08/2024,PRD0039,2,11188,228
ODR004282,17/08/2024,PRD0100,2,11188,228
ODR004282,17/08/2024,PRD0143,2,11188,228
ODR004283,17/08/2024,PRD0001,1,13663,228
ODR004283,17/08/2024,PRD0096,3,13663,228
ODR004284,17/08/2024,PRD0043,1,13664,296
ODR004284,17/08/2024,PRD0011,1,13664,296
ODR004284,17/08/2024,PRD0115,3,13664,296
ODR004284,17/08/2024,PRD0047,3,13664,296
ODR004284,17/08/2024,PRD0016,3,13664,296
ODR001549,18/08/2024,PRD0011,1,12162,298
ODR001549,18/08/2024,PRD0016,3,12162,298
ODR001549,18/08/2024,PRD0115,3,12162,298
ODR001549,18/08/2024,PRD0140,3,12162,298
ODR001549,18/08/2024,PRD0143,1,12162,298
ODR001553,19/08/2024,PRD0087,1,12165,292
ODR001553,19/08/2024,PRD0011,1,12165,292
ODR001553,19/08/2024,PRD0016,1,12165,292
ODR001553,19/08/2024,PRD0016,1,12165,292
ODR001553,19/08/2024,PRD0016,1,12165,292
ODR001553,19/08/2024,PRD0115,1,12165,292
ODR004285,02/09/2024,PRD0001,1,13665,280
ODR004286,01/09/2024,PRD0133,1,11825,300
ODR004287,05/09/2024,PRD0151,1,12215,300
ODR004288,05/09/2024,PRD0151,1,11239,300
ODR001673,05/09/2024,PRD0087,1,12145,234
ODR001673,05/09/2024,PRD0023,1,12145,234
ODR004289,06/09/2024,PRD0151,1,13666,296
ODR004289,06/09/2024,PRD0011,1,13666,296
ODR004289,06/09/2024,PRD0017,1,13666,296
ODR004289,06/09/2024,PRD0150,1,13666,296
ODR001676,06/09/2024,PRD0045,1,12221,280
ODR001676,06/09/2024,PRD0020,1,12221,280
ODR004290,06/09/2024,PRD0087,2,13667,293
ODR004290,06/09/2024,PRD0151,1,13667,293
ODR004291,06/09/2024,PRD0087,2,13667,293
ODR004291,06/09/2024,PRD0151,1,13667,293
ODR004292,06/09/2024,PRD0151,1,13667,293
ODR004292,06/09/2024,PRD0087,2,13667,293
ODR004292,06/09/2024,PRD0143,1,13667,293
ODR004293,06/09/2024,PRD0051,1,13668,293
ODR004293,06/09/2024,PRD0082,1,13668,293
ODR004293,06/09/2024,PRD0032,1,13668,293
ODR004293,06/09/2024,PRD0011,1,13668,293
ODR004293,06/09/2024,PRD0017,1,13668,293
ODR004293,06/09/2024,PRD0150,1,13668,293
ODR004294,06/09/2024,PRD0087,1,12225,293
ODR001413,30/07/2024,PRD0114,1,12059,292
ODR001413,30/07/2024,PRD0114,1,12059,292
ODR001413,30/07/2024,PRD0114,1,12059,292
ODR001413,30/07/2024,PRD0114,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0115,1,12059,292
ODR001413,30/07/2024,PRD0008,1,12059,292
ODR001413,30/07/2024,PRD0071,1,12059,292
ODR004295,30/07/2024,PRD0051,1,11624,35
ODR004295,30/07/2024,PRD0006,1,11624,35
ODR004296,30/07/2024,PRD0113,1,11181,35
ODR004296,30/07/2024,PRD0041,1,11181,35
ODR004296,30/07/2024,PRD0133,1,11181,35
ODR004296,30/07/2024,PRD0124,1,11181,35
ODR004296,30/07/2024,PRD0129,2,11181,35
ODR004296,30/07/2024,PRD0128,1,11181,35
ODR004297,30/07/2024,PRD0013,1,11218,122
ODR004297,30/07/2024,PRD0133,1,11218,122
ODR004297,30/07/2024,PRD0128,1,11218,122
ODR004297,30/07/2024,PRD0124,1,11218,122
ODR004297,30/07/2024,PRD0062,1,11218,122
ODR004298,30/07/2024,PRD0051,1,13669,296
ODR004299,30/07/2024,PRD0045,1,13670,288
ODR004300,30/07/2024,PRD0015,1,13331,35
ODR004300,30/07/2024,PRD0044,1,13331,35
ODR004300,30/07/2024,PRD0040,1,13331,35
ODR004300,30/07/2024,PRD0001,1,13331,35
ODR004300,30/07/2024,PRD0030,1,13331,35
ODR004300,30/07/2024,PRD0041,1,13331,35
ODR004300,30/07/2024,PRD0041,1,13331,35
ODR004300,30/07/2024,PRD0001,1,13331,35
ODR004300,30/07/2024,PRD0236,2,13331,35
ODR004300,30/07/2024,PRD0024,1,13331,35
ODR004298,30/07/2024,PRD0006,1,13669,296
ODR004298,30/07/2024,PRD0045,1,13669,296
ODR004298,30/07/2024,PRD0036,1,13669,296
ODR004298,30/07/2024,PRD0133,1,13669,296
ODR004298,30/07/2024,PRD0129,1,13669,296
ODR004298,30/07/2024,PRD0128,1,13669,296
ODR004298,30/07/2024,PRD0011,1,13669,296
ODR004298,30/07/2024,PRD0114,6,13669,296
ODR004298,30/07/2024,PRD0071,1,13669,296
ODR004298,30/07/2024,PRD0115,6,13669,296
ODR004298,30/07/2024,PRD0008,1,13669,296
ODR004301,30/07/2024,PRD0001,1,13671,174
ODR004302,31/07/2024,PRD0001,1,13671,174
ODR004303,31/07/2024,PRD0052,1,13671,174
ODR004304,31/07/2024,PRD0001,1,13672,293
ODR001818,08/09/2024,PRD0017,1,12313,299
ODR001818,08/09/2024,PRD0155,1,12313,299
ODR004305,08/09/2024,PRD0049,1,12313,122
ODR004305,08/09/2024,PRD0050,1,12313,122
ODR004305,08/09/2024,PRD0017,1,12313,122
ODR004305,08/09/2024,PRD0020,1,12313,122
ODR004305,08/09/2024,PRD0011,1,12313,122
ODR004306,19/09/2024,PRD0045,1,12305,299
ODR004306,19/09/2024,PRD0047,1,12305,299
ODR004306,19/09/2024,PRD0047,1,12305,299
ODR004306,19/09/2024,PRD0047,1,12305,299
ODR004307,19/09/2024,PRD0045,1,12305,299
ODR004308,19/09/2024,PRD0133,1,12247,300
ODR004308,19/09/2024,PRD0027,1,12247,300
ODR004308,19/09/2024,PRD0012,1,12247,300
ODR004308,19/09/2024,PRD0099,1,12247,300
ODR004308,19/09/2024,PRD0124,1,12247,300
ODR004308,19/09/2024,PRD0129,1,12247,300
ODR004308,19/09/2024,PRD0059,1,12247,300
ODR004308,19/09/2024,PRD0133,1,12247,300
ODR004308,19/09/2024,PRD0036,1,12247,300
ODR004308,19/09/2024,PRD0036,1,12247,300
ODR004308,19/09/2024,PRD0045,1,12247,300
ODR004308,19/09/2024,PRD0132,1,12247,300
ODR004308,19/09/2024,PRD0132,1,12247,300
ODR004308,19/09/2024,PRD0023,1,12247,300
ODR004308,19/09/2024,PRD0088,1,12247,300
ODR004308,19/09/2024,PRD0064,1,12247,300
ODR004309,19/09/2024,PRD0042,1,12213,300
ODR004309,19/09/2024,PRD0001,1,12213,300
ODR004309,19/09/2024,PRD0045,1,12213,300
ODR004309,19/09/2024,PRD0152,1,12213,300
ODR004309,19/09/2024,PRD0158,1,12213,300
ODR004309,19/09/2024,PRD0094,1,12213,300
ODR004309,19/09/2024,PRD0143,1,12213,300
ODR004310,19/09/2024,PRD0013,1,13673,298
ODR004310,19/09/2024,PRD0133,1,13673,298
ODR004310,19/09/2024,PRD0041,1,13673,298
ODR004310,19/09/2024,PRD0040,1,13673,298
ODR004311,19/09/2024,PRD0001,1,13674,298
ODR004312,19/09/2024,PRD0001,1,13675,298
ODR004312,19/09/2024,PRD0001,1,13675,298
ODR004313,20/09/2024,PRD0013,1,13676,292
ODR004313,20/09/2024,PRD0033,1,13676,292
ODR001823,20/09/2024,PRD0150,1,12314,298
ODR004314,20/09/2024,PRD0045,1,13677,296
ODR004314,20/09/2024,PRD0011,1,13677,296
ODR004314,20/09/2024,PRD0017,1,13677,296
ODR004314,20/09/2024,PRD0150,1,13677,296
ODR004315,20/09/2024,PRD0037,1,11752,298
ODR004315,20/09/2024,PRD0144,1,11752,298
ODR004315,20/09/2024,PRD0053,1,11752,298
ODR004316,03/11/2024,PRD0087,1,11419,292
ODR004316,03/11/2024,PRD0040,1,11419,292
ODR004317,03/11/2024,PRD0163,1,12681,280
ODR004317,03/11/2024,PRD0013,1,12681,280
ODR004317,03/11/2024,PRD0021,1,12681,280
ODR004317,03/11/2024,PRD0087,1,12681,280
ODR004317,03/11/2024,PRD0002,1,12681,280
ODR004317,03/11/2024,PRD0064,1,12681,280
ODR004317,03/11/2024,PRD0017,1,12681,280
ODR004317,03/11/2024,PRD0011,1,12681,280
ODR004317,03/11/2024,PRD0114,3,12681,280
ODR004317,03/11/2024,PRD0121,3,12681,280
ODR004317,03/11/2024,PRD0099,1,12681,280
ODR004317,03/11/2024,PRD0072,1,12681,280
ODR004317,03/11/2024,PRD0025,6,12681,280
ODR004318,04/11/2024,PRD0001,1,13678,298
ODR002194,04/11/2024,PRD0037,1,12550,228
ODR004319,05/11/2024,PRD0001,1,13679,228
ODR004319,05/11/2024,PRD0042,1,13679,228
ODR004319,05/11/2024,PRD0048,1,13679,228
ODR004320,05/11/2024,PRD0001,1,13680,298
ODR004321,05/11/2024,PRD0001,1,13681,298
ODR004322,05/11/2024,PRD0001,1,13682,293
ODR004323,06/11/2024,PRD0001,1,13683,298
ODR004324,06/11/2024,PRD0001,1,13684,122
ODR004325,06/11/2024,PRD0149,1,12447,234
ODR004326,03/11/2024,PRD0002,1,13627,280
ODR004327,03/11/2024,PRD0168,2,11745,298
ODR004327,03/11/2024,PRD0002,2,11745,298
ODR004327,03/11/2024,PRD0039,1,11745,298
ODR004327,03/11/2024,PRD0179,1,11745,298
ODR004327,03/11/2024,PRD0180,1,11745,298
ODR004327,03/11/2024,PRD0017,2,11745,298
ODR004327,03/11/2024,PRD0064,2,11745,298
ODR004328,03/11/2024,PRD0001,1,13685,298
ODR004329,03/11/2024,PRD0001,1,13686,298
ODR002196,06/11/2024,PRD0141,1,12447,234
ODR002196,06/11/2024,PRD0179,2,12447,234
ODR004325,06/11/2024,PRD0179,2,12447,234
ODR004325,06/11/2024,PRD0023,1,12447,234
ODR004325,06/11/2024,PRD0053,1,12447,234
ODR004325,06/11/2024,PRD0017,1,12447,234
ODR004325,06/11/2024,PRD0072,1,12447,234
ODR004325,06/11/2024,PRD0166,1,12447,234
ODR004330,07/11/2024,PRD0179,1,12871,174
ODR004330,07/11/2024,PRD0087,1,12871,174
ODR004330,07/11/2024,PRD0180,1,12871,174
ODR004331,07/11/2024,PRD0001,2,13687,293
ODR004332,07/11/2024,PRD0030,1,11218,122
ODR004332,07/11/2024,PRD0179,1,11218,122
ODR004332,07/11/2024,PRD0151,1,11218,122
ODR004332,07/11/2024,PRD0180,1,11218,122
ODR002658,28/12/2024,PRD0001,1,12804,296
ODR002658,28/12/2024,PRD0044,1,12804,296
ODR002658,28/12/2024,PRD0041,1,12804,296
ODR002658,28/12/2024,PRD0126,1,12804,296
ODR002658,28/12/2024,PRD0003,1,12804,296
ODR004333,28/12/2024,PRD0001,1,11834,300
ODR004333,28/12/2024,PRD0039,1,11834,300
ODR004333,28/12/2024,PRD0185,1,11834,300
ODR004333,28/12/2024,PRD0087,1,11834,300
ODR004333,28/12/2024,PRD0042,1,11834,300
ODR004333,28/12/2024,PRD0133,1,11834,300
ODR004333,28/12/2024,PRD0143,1,11834,300
ODR002671,28/12/2024,PRD0017,1,12465,293
ODR002671,28/12/2024,PRD0072,1,12465,293
ODR004334,28/12/2024,PRD0179,1,13688,298
ODR004334,28/12/2024,PRD0001,1,13688,298
ODR004334,28/12/2024,PRD0180,1,13688,298
ODR004335,28/12/2024,PRD0001,1,13689,298
ODR004336,28/12/2024,PRD0001,1,13690,298
ODR004337,28/12/2024,PRD0199,6,13691,35
ODR004337,28/12/2024,PRD0185,5,13691,35
ODR004337,28/12/2024,PRD0039,5,13691,35
ODR004337,28/12/2024,PRD0133,3,13691,35
ODR004337,28/12/2024,PRD0087,3,13691,35
ODR004337,28/12/2024,PRD0056,1,13691,35
ODR004337,28/12/2024,PRD0143,1,13691,35
ODR004338,28/12/2024,PRD0179,1,12518,228
ODR004338,28/12/2024,PRD0180,1,12518,228
ODR004338,28/12/2024,PRD0013,1,12518,228
ODR004338,28/12/2024,PRD0185,1,12518,228
ODR004338,28/12/2024,PRD0034,1,12518,228
ODR004338,28/12/2024,PRD0168,1,12518,228
ODR004338,28/12/2024,PRD0143,1,12518,228
ODR004339,28/12/2024,PRD0001,1,11509,228
ODR004339,28/12/2024,PRD0056,1,11509,228
ODR004340,28/12/2024,PRD0021,1,13692,228
ODR004340,28/12/2024,PRD0011,1,13692,228
ODR004340,28/12/2024,PRD0114,3,13692,228
ODR004340,28/12/2024,PRD0121,3,13692,228
ODR004340,28/12/2024,PRD0072,1,13692,228
ODR004340,28/12/2024,PRD0099,1,13692,228
ODR004340,28/12/2024,PRD0025,6,13692,228
ODR004341,28/12/2024,PRD0080,1,13693,299
ODR004341,28/12/2024,PRD0049,1,13693,299
ODR004341,28/12/2024,PRD0011,1,13693,299
ODR004341,28/12/2024,PRD0114,3,13693,299
ODR004341,28/12/2024,PRD0121,3,13693,299
ODR004341,28/12/2024,PRD0099,1,13693,299
ODR004341,28/12/2024,PRD0072,1,13693,299
ODR004341,28/12/2024,PRD0025,6,13693,299
ODR004342,21/12/2024,PRD0001,1,12782,300
ODR004342,21/12/2024,PRD0040,1,12782,300
ODR004342,21/12/2024,PRD0114,3,12782,300
ODR004342,21/12/2024,PRD0121,3,12782,300
ODR004342,21/12/2024,PRD0072,1,12782,300
ODR004342,21/12/2024,PRD0099,1,12782,300
ODR004342,21/12/2024,PRD0025,6,12782,300
ODR004343,21/12/2024,PRD0040,1,12771,300
ODR004343,21/12/2024,PRD0001,1,12771,300
ODR004343,21/12/2024,PRD0011,1,12771,300
ODR004343,21/12/2024,PRD0114,3,12771,300
ODR004343,21/12/2024,PRD0121,3,12771,300
ODR004343,21/12/2024,PRD0072,1,12771,300
ODR004343,21/12/2024,PRD0099,1,12771,300
ODR004343,21/12/2024,PRD0025,6,12771,300
ODR002661,28/12/2024,PRD0179,1,11244,35
ODR002661,28/12/2024,PRD0002,1,11244,35
ODR002661,28/12/2024,PRD0040,1,11244,35
ODR002661,28/12/2024,PRD0180,1,11244,35
ODR002661,28/12/2024,PRD0143,1,11244,35
ODR004344,28/12/2024,PRD0163,1,13694,298
ODR004344,28/12/2024,PRD0164,1,13694,298
ODR004345,28/12/2024,PRD0001,1,13695,293
ODR004346,29/12/2024,PRD0179,1,12156,122
ODR004346,29/12/2024,PRD0180,1,12156,122
ODR004347,29/12/2024,PRD0179,1,12294,300
ODR004347,29/12/2024,PRD0180,1,12294,300
ODR004348,29/12/2024,PRD0043,1,12016,234
ODR004349,28/12/2024,PRD0021,1,13696,122
ODR004349,28/12/2024,PRD0138,1,13696,122
ODR004349,28/12/2024,PRD0087,1,13696,122
ODR004349,28/12/2024,PRD0032,1,13696,122
ODR004349,28/12/2024,PRD0011,1,13696,122
ODR004349,28/12/2024,PRD0114,3,13696,122
ODR004349,28/12/2024,PRD0121,3,13696,122
ODR004349,28/12/2024,PRD0025,6,13696,122
ODR004349,28/12/2024,PRD0099,1,13696,122
ODR004349,28/12/2024,PRD0072,1,13696,122
ODR004349,28/12/2024,PRD0045,1,13696,122
ODR004350,28/12/2024,PRD0030,1,12468,122
ODR004350,28/12/2024,PRD0021,2,12468,122
ODR004350,28/12/2024,PRD0087,2,12468,122
ODR004350,28/12/2024,PRD0001,1,12468,122
ODR004350,28/12/2024,PRD0032,1,12468,122
ODR004350,28/12/2024,PRD0009,1,12468,122
ODR004350,28/12/2024,PRD0197,2,12468,122
ODR004350,28/12/2024,PRD0041,1,12468,122
ODR004351,29/12/2024,PRD0179,1,13370,299
ODR004352,29/12/2024,PRD0179,1,13331,35
ODR004352,29/12/2024,PRD0030,1,13331,35
ODR004352,29/12/2024,PRD0001,1,13331,35
ODR004352,29/12/2024,PRD0040,1,13331,35
ODR004352,29/12/2024,PRD0044,1,13331,35
ODR004352,29/12/2024,PRD0041,1,13331,35
ODR001145,16/06/2024,PRD0100,2,11057,288
ODR004353,16/06/2024,PRD0015,1,11057,288
ODR004353,16/06/2024,PRD0035,1,11057,288
ODR004353,16/06/2024,PRD0100,2,11057,288
ODR004353,16/06/2024,PRD0117,1,11057,288
ODR004354,16/06/2024,PRD0021,1,11311,292
ODR004354,16/06/2024,PRD0017,1,11311,292
ODR004354,16/06/2024,PRD0088,1,11311,292
ODR004354,16/06/2024,PRD0106,1,11311,292
ODR004355,16/06/2024,PRD0013,1,12235,174
ODR004355,16/06/2024,PRD0021,1,12235,174
ODR004355,16/06/2024,PRD0042,1,12235,174
ODR004355,16/06/2024,PRD0011,1,12235,174
ODR004355,16/06/2024,PRD0114,6,12235,174
ODR004355,16/06/2024,PRD0025,6,12235,174
ODR004355,16/06/2024,PRD0008,1,12235,174
ODR004355,16/06/2024,PRD0071,1,12235,174
ODR004355,16/06/2024,PRD0067,3,12235,174
ODR004356,16/06/2024,PRD0019,1,12563,35
ODR004356,16/06/2024,PRD0019,1,12563,35
ODR004356,16/06/2024,PRD0044,2,12563,35
ODR004356,16/06/2024,PRD0030,2,12563,35
ODR004356,16/06/2024,PRD0015,1,12563,35
ODR004356,16/06/2024,PRD0041,4,12563,35
ODR004356,16/06/2024,PRD0100,1,12563,35
ODR004356,16/06/2024,PRD0117,1,12563,35
ODR001153,16/06/2024,PRD0115,1,11902,295
ODR001153,16/06/2024,PRD0115,1,11902,295
ODR001153,16/06/2024,PRD0008,1,11902,295
ODR001153,16/06/2024,PRD0067,1,11902,295
ODR001153,16/06/2024,PRD0067,1,11902,295
ODR001153,16/06/2024,PRD0067,1,11902,295
ODR004357,16/06/2024,PRD0057,1,13697,234
ODR004357,16/06/2024,PRD0051,1,13697,234
ODR004358,16/06/2024,PRD0006,2,11346,234
ODR004359,17/06/2024,PRD0040,1,11648,293
ODR004359,17/06/2024,PRD0001,2,11648,293
ODR004359,17/06/2024,PRD0023,1,11648,293
ODR004359,17/06/2024,PRD0025,6,11648,293
ODR004359,17/06/2024,PRD0008,1,11648,293
ODR004359,17/06/2024,PRD0064,1,11648,293
ODR004360,18/06/2024,PRD0063,1,11917,296
ODR004361,18/06/2024,PRD0021,1,11917,288
ODR004361,18/06/2024,PRD0017,1,11917,288
ODR004361,18/06/2024,PRD0088,1,11917,288
ODR004361,18/06/2024,PRD0117,1,11917,288
ODR004362,18/06/2024,PRD0015,1,13698,293
ODR004362,18/06/2024,PRD0100,1,13698,293
ODR004362,18/06/2024,PRD0021,2,13698,293
ODR004362,18/06/2024,PRD0017,2,13698,293
ODR004362,18/06/2024,PRD0088,2,13698,293
ODR004362,18/06/2024,PRD0051,1,13698,293
ODR004363,16/06/2024,PRD0041,1,13699,35
ODR004363,16/06/2024,PRD0041,1,13699,35
ODR004363,16/06/2024,PRD0001,1,13699,35
ODR004363,16/06/2024,PRD0040,1,13699,35
ODR004363,16/06/2024,PRD0040,1,13699,35
ODR004363,16/06/2024,PRD0015,1,13699,35
ODR004363,16/06/2024,PRD0044,1,13699,35
ODR004363,16/06/2024,PRD0030,1,13699,35
ODR004363,16/06/2024,PRD0043,1,13699,35
ODR004363,16/06/2024,PRD0032,1,13699,35
ODR004363,16/06/2024,PRD0100,1,13699,35
ODR004363,16/06/2024,PRD0117,1,13699,35
ODR004362,18/06/2024,PRD0006,1,13698,293
ODR004364,18/06/2024,PRD0011,1,13700,293
ODR004364,18/06/2024,PRD0021,1,13700,293
ODR004364,18/06/2024,PRD0114,6,13700,293
ODR004364,18/06/2024,PRD0029,1,13700,293
ODR004364,18/06/2024,PRD0115,4,13700,293
ODR004364,18/06/2024,PRD0025,2,13700,293
ODR004364,18/06/2024,PRD0008,1,13700,293
ODR004364,18/06/2024,PRD0237,3,13700,293
ODR004364,18/06/2024,PRD0017,1,13700,293
ODR004364,18/06/2024,PRD0088,1,13700,293
ODR004365,18/06/2024,PRD0001,1,13701,280
ODR004366,18/06/2024,PRD0001,1,13702,228
ODR004367,18/06/2024,PRD0006,1,13703,296
ODR004368,16/06/2024,PRD0001,2,11424,232
ODR004369,16/06/2024,PRD0001,1,13704,293
ODR004370,18/06/2024,PRD0063,2,13705,122
ODR004367,18/06/2024,PRD0011,1,13703,296
ODR004367,18/06/2024,PRD0114,6,13703,296
ODR004367,18/06/2024,PRD0071,1,13703,296
ODR004367,18/06/2024,PRD0115,6,13703,296
ODR004367,18/06/2024,PRD0008,1,13703,296
ODR004367,18/06/2024,PRD0067,3,13703,296
ODR004371,18/06/2024,PRD0001,2,13706,293
ODR004372,18/06/2024,PRD0001,1,13707,293
ODR004373,19/06/2024,PRD0087,1,13708,232
ODR001173,19/06/2024,PRD0001,2,11424,232
ODR004374,19/06/2024,PRD0001,1,13709,228
ODR004375,20/06/2024,PRD0113,1,12190,35
ODR004375,20/06/2024,PRD0011,1,12190,35
ODR004375,20/06/2024,PRD0071,1,12190,35
ODR004375,20/06/2024,PRD0114,6,12190,35
ODR004375,20/06/2024,PRD0115,6,12190,35
ODR004375,20/06/2024,PRD0008,1,12190,35
ODR004375,20/06/2024,PRD0067,3,12190,35
ODR001176,20/06/2024,PRD0114,6,11914,174
ODR004376,21/06/2024,PRD0015,1,13710,234
ODR004376,21/06/2024,PRD0100,1,13710,234
ODR004377,21/06/2024,PRD0011,1,13526,122
ODR004377,21/06/2024,PRD0114,3,13526,122
ODR004378,08/10/2024,PRD0021,1,11381,234
ODR004378,08/10/2024,PRD0091,3,11381,234
ODR004378,08/10/2024,PRD0008,1,11381,234
ODR004378,08/10/2024,PRD0127,1,11381,234
ODR004379,10/10/2024,PRD0081,1,12423,234
ODR004380,11/10/2024,PRD0021,1,12422,234
ODR004380,11/10/2024,PRD0008,1,12422,234
ODR004380,11/10/2024,PRD0127,1,12422,234
ODR004381,11/10/2024,PRD0093,1,12425,234
ODR004382,11/10/2024,PRD0060,1,12451,234
ODR004382,11/10/2024,PRD0040,1,12451,234
ODR004382,11/10/2024,PRD0008,1,12451,234
ODR004382,11/10/2024,PRD0046,3,12451,234
ODR004382,11/10/2024,PRD0150,1,12451,234
ODR004383,15/10/2024,PRD0045,1,12444,234
ODR004383,15/10/2024,PRD0127,1,12444,234
ODR004383,15/10/2024,PRD0008,1,12444,234
ODR004384,13/10/2024,PRD0045,1,12452,234
ODR004384,13/10/2024,PRD0021,1,12452,234
ODR004384,13/10/2024,PRD0046,3,12452,234
ODR004384,13/10/2024,PRD0150,1,12452,234
ODR004384,13/10/2024,PRD0008,1,12452,234
ODR004385,17/10/2024,PRD0049,1,11114,35
ODR004386,18/10/2024,PRD0149,1,13711,293
ODR004386,18/10/2024,PRD0037,1,13711,293
